timestamp,Analog Temperature (oC),Analog VOC in Air,Analog Alcohol in Air,GM102B VOC,GM302B VOC,GM502B VOC,GM702B VOC,Digital Temperature (oC),Air Pressure (hPa),Humidity %,BM680 VOC
0,26.228125169152122,1.1355932203389831,1.121761658031088,1.0501089324618738,1.0754716981132073,1.080128205128205,1.0481927710843375,30.17,1015.21,35.005,1.3605790166946794
1,26.228125169152122,1.1355932203389831,1.1261378413524057,1.0501089324618738,1.0754716981132073,1.080128205128205,1.0522088353413654,30.15,1015.22,35.009,1.3790176759837858
2,26.11433202290391,1.1101694915254237,1.1312867406923581,1.0479302832244008,1.0754716981132073,1.080128205128205,1.0401606425702812,30.15,1015.21,34.991,1.3390672425524848
3,26.11433202290391,1.1016949152542372,1.1254061078622484,1.0501089324618738,1.0754716981132073,1.080128205128205,1.0080321285140563,30.15,1015.21,34.963,1.3134579806404605
4,26.17120630986119,1.1440677966101693,1.1246753246753247,1.0501089324618738,1.0781671159029649,1.080128205128205,1.0080321285140563,30.15,1015.21,34.963,1.3001411614474803
5,26.228125169152122,1.0932203389830508,1.1261378413524057,1.0479302832244008,1.0754716981132073,1.0769230769230769,0.995983935742972,30.15,1015.21,34.922,1.280678114320844
6,26.190174252973975,1.1016949152542372,1.1203104786545925,1.0501089324618738,1.0754716981132073,1.0769230769230769,0.9879518072289157,30.15,1015.21,34.922,1.2735075169062353
7,26.11433202290391,1.1271186440677965,1.1166989039329465,1.0544662309368191,1.0835579514824796,1.080128205128205,0.9839357429718877,30.15,1015.2,34.922,1.2632638052819867
8,26.26609641352485,1.1440677966101693,1.1276041666666667,1.2178649237472767,1.1752021563342319,1.108974358974359,1.068273092369478,30.16,1015.22,34.988,1.2560932064226462
9,26.247108228666548,1.0932203389830508,1.1290743155149936,1.4531590413943356,1.2991913746630726,1.1955128205128205,1.2891566265060241,30.16,1015.21,35.218,1.2642881764990443
10,26.190174252973975,1.0847457627118644,1.1424802110817942,1.5315904139433554,1.3935309973045822,1.2756410256410255,1.393574297188755,30.16,1015.21,35.368,1.2724831457984433
11,26.09538363127433,1.1440677966101693,1.1447455386649041,1.533769063180828,1.4474393530997305,1.330128205128205,1.3734939759036144,30.16,1015.22,35.374,1.2868243402027386
12,26.11433202290391,1.1101694915254237,1.1569806279225119,1.5076252723311547,1.4690026954177897,1.3525641025641024,1.3253012048192772,30.16,1015.22,35.328,1.293994936512552
13,26.17120630986119,1.1271186440677965,1.1734417344173442,1.4901960784313724,1.4797843665768193,1.3653846153846154,1.2690763052208835,30.16,1015.22,35.294,1.280678114320844
14,26.228125169152122,1.11864406779661,1.1710615280594996,1.4814814814814816,1.4851752021563343,1.3717948717948718,1.2570281124497993,30.17,1015.25,35.275,1.242776378391306
15,26.247108228666548,1.1271186440677965,1.1871144619602467,1.4727668845315902,1.4959568733153639,1.3814102564102566,1.2409638554216869,30.18,1015.25,35.209,1.2540444637821404
16,26.0764400200718,1.1271186440677965,1.1961325966850829,1.4640522875816993,1.5013477088948786,1.387820512820513,1.2369477911646587,30.17,1015.24,35.184,1.2714587746785104
17,26.209147191672173,1.1101694915254237,1.2061281337047354,1.446623093681917,1.5013477088948786,1.391025641025641,1.2048192771084338,30.17,1015.2,35.154,1.2745318880018872
18,26.247108228666548,1.1271186440677965,1.2362598144182726,1.4161220043572986,1.4878706199460916,1.387820512820513,1.1967871485943777,30.17,1015.21,35.137,1.29092182388119
19,26.190174252973975,1.1610169491525422,1.2614712308812819,1.3943355119825709,1.4770889487870618,1.387820512820513,1.1606425702811245,30.17,1015.21,35.109,1.292970565647572
20,26.26609641352485,1.1271186440677965,1.2935026138909633,1.3899782135076255,1.4770889487870618,1.387820512820513,1.1686746987951808,30.17,1015.21,35.08,1.2980924198510666
21,26.228125169152122,1.1016949152542372,1.3343605546995376,1.392156862745098,1.4743935309973044,1.3942307692307694,1.1847389558232935,30.17,1015.21,35.068,1.2960436782060905
22,26.209147191672173,1.1016949152542372,1.3520686963309911,1.381263616557734,1.4690026954177897,1.3974358974358976,1.1927710843373496,30.17,1015.21,35.046,1.2950193073653915
23,26.17120630986119,1.1440677966101693,1.3822825219473265,1.3877995642701526,1.4770889487870618,1.4070512820512822,1.2289156626506026,30.17,1015.21,35.033,1.2991167906553438
24,26.17120630986119,1.152542372881356,1.3934030571198714,1.4270152505446625,1.4959568733153639,1.4230769230769231,1.3092369477911647,30.18,1015.24,35.036,1.2683856612458688
25,26.133285237884536,1.1440677966101693,1.419672131147541,1.5381263616557734,1.5471698113207546,1.5,1.4979919678714861,30.18,1015.24,34.996,1.282726856330038
26,26.190174252973975,1.0932203389830508,1.433774834437086,1.59041394335512,1.5849056603773584,1.560897435897436,1.5622489959839356,30.18,1015.24,34.979,1.2970680490346491
27,26.03856696751535,1.1355932203389831,1.4445371142618848,1.5947712418300655,1.5983827493261455,1.5833333333333333,1.5542168674698795,30.19,1015.25,34.973,1.247898235569249
28,26.228125169152122,1.1440677966101693,1.4505862646566163,1.5795206971677562,1.6064690026954178,1.6057692307692308,1.4859437751004019,30.19,1015.21,34.938,1.2622394340527885
29,26.190174252973975,1.152542372881356,1.4591406908171862,1.5468409586056648,1.5983827493261455,1.612179487179487,1.393574297188755,30.19,1015.22,34.956,1.2632638052819867
30,26.09538363127433,1.1016949152542372,1.4628378378378377,1.5315904139433554,1.5956873315363882,1.612179487179487,1.3534136546184738,30.2,1015.23,34.961,1.2294595483082023
31,26.247108228666548,1.1271186440677965,1.4892519346517628,1.5119825708061,1.5956873315363882,1.608974358974359,1.2931726907630523,30.2,1015.23,34.948,1.2458494927344936
32,26.209147191672173,1.1610169491525422,1.5206321334503952,1.4989106753812638,1.5902964959568733,1.608974358974359,1.244979919678715,30.19,1015.21,34.938,1.2683856612458688
33,26.228125169152122,1.1271186440677965,1.5505819158460161,1.4727668845315902,1.5768194070080863,1.5993589743589742,1.2530120481927711,30.19,1015.22,34.967,1.2755562590853982
34,26.152243319193246,1.1101694915254237,1.5992613111726686,1.4705882352941178,1.5795148247978437,1.596153846153846,1.2409638554216869,30.18,1015.23,34.967,1.3052630152260536
35,26.03856696751535,1.11864406779661,1.6590038314176243,1.4749455337690631,1.587601078167116,1.5929487179487178,1.2409638554216869,30.18,1015.24,34.979,1.3206285747406845
36,26.17120630986119,1.1101694915254237,1.6997055937193328,1.4662309368191722,1.587601078167116,1.5897435897435899,1.2248995983935744,30.17,1015.24,34.983,1.3298479091382789
37,26.17120630986119,1.1101694915254237,1.7477295660948535,1.446623093681917,1.5795148247978437,1.580128205128205,1.1887550200803214,30.17,1015.21,34.988,1.334969761156466
38,26.190174252973975,1.11864406779661,1.7745901639344264,1.4248366013071896,1.568733153638814,1.5705128205128205,1.172690763052209,30.17,1015.21,34.977,1.3144823512626282
39,26.0764400200718,1.1271186440677965,1.7874097007223944,1.4030501089324618,1.5525606469002695,1.560897435897436,1.172690763052209,30.17,1015.21,34.971,1.3001411614474803
40,26.11433202290391,1.1779661016949152,1.8098223615464997,1.383442265795207,1.5390835579514823,1.551282051282051,1.1606425702811245,30.17,1015.21,34.977,1.2950193073653915
41,26.17120630986119,1.1271186440677965,1.82124079915878,1.3681917211328978,1.5256064690026954,1.5416666666666667,1.140562248995984,30.17,1015.21,34.971,1.29092182388119
42,26.190174252973975,1.152542372881356,1.823157894736842,1.355119825708061,1.5094339622641508,1.528846153846154,1.1285140562248996,30.17,1015.2,34.971,1.29092182388119
43,26.01963744057491,1.1271186440677965,1.832804232804233,1.352941176470588,1.5067385444743933,1.516025641025641,1.1164658634538154,30.16,1015.21,34.959,1.29092182388119
44,26.0764400200718,1.152542372881356,1.8445154419595315,1.3420479302832244,1.4986522911051212,1.5096153846153848,1.1204819277108433,30.16,1015.21,34.953,1.2878487111405625
45,26.209147191672173,1.1101694915254237,1.8250790305584825,1.328976034858388,1.482479784366577,1.4967948717948718,1.1204819277108433,30.16,1015.21,34.947,1.2868243402027386
46,26.17120630986119,1.152542372881356,1.8504273504273503,1.320261437908497,1.4743935309973044,1.4903846153846154,1.108433734939759,30.16,1015.21,34.947,1.2847755982906695
47,26.209147191672173,1.1355932203389831,1.8563772775991425,1.3224400871459696,1.471698113207547,1.4807692307692308,1.0963855421686748,30.16,1015.21,34.953,1.2847755982906695
48,26.152243319193246,1.11864406779661,1.8445154419595315,1.320261437908497,1.471698113207547,1.4743589743589745,1.0963855421686748,30.16,1015.21,34.936,1.2776050012159983
49,26.11433202290391,1.1355932203389831,1.8724324324324324,1.3115468409586057,1.4609164420485174,1.467948717948718,1.100401606425703,30.16,1015.21,34.936,1.2735075169062353
50,26.190174252973975,1.0932203389830508,1.878524945770065,1.3006535947712419,1.4555256064690028,1.4583333333333335,1.0963855421686748,30.16,1015.21,34.931,1.2724831457984433
51,26.17120630986119,1.1440677966101693,1.8867102396514164,1.2875816993464053,1.4420485175202156,1.4519230769230769,1.1044176706827311,30.16,1015.21,34.925,1.270434403546437
52,26.152243319193246,1.1271186440677965,1.9012074643249175,1.2766884531590417,1.4339622641509433,1.439102564102564,1.1044176706827311,30.16,1015.2,34.925,1.2622394340527885
53,26.057501146425125,1.11864406779661,1.8805646036916395,1.2723311546840959,1.425876010781671,1.4326923076923077,1.1044176706827311,30.16,1015.2,34.936,1.2581419490145893
54,26.000712522887284,1.1101694915254237,1.8887677208287894,1.2723311546840959,1.4204851752021563,1.4326923076923077,1.1124497991967872,30.18,1015.23,34.921,1.2151183443856688
55,26.190174252973975,1.1271186440677965,1.8846572361262242,1.2875816993464053,1.425876010781671,1.4326923076923077,1.1285140562248996,30.18,1015.23,34.898,1.225362061716005
56,26.0764400200718,1.1271186440677965,1.8623655913978494,1.3028322440087148,1.425876010781671,1.435897435897436,1.1646586345381527,30.18,1015.23,34.887,1.2356057778322802
57,26.01963744057491,1.11864406779661,1.8583690987124464,1.4270152505446625,1.5121293800539082,1.4583333333333335,1.3052208835341368,30.18,1015.24,34.921,1.242776378391306
58,26.228125169152122,1.1101694915254237,1.8744588744588744,1.6209150326797386,1.628032345013477,1.5480769230769231,1.5341365461847392,30.17,1015.24,35.011,1.2776050012159983
59,26.190174252973975,1.152542372881356,1.8867102396514164,1.638344226579521,1.6765498652291104,1.5929487179487178,1.5421686746987953,30.17,1015.24,35.068,1.29092182388119
60,26.09538363127433,1.1440677966101693,1.8949671772428882,1.6056644880174293,1.6873315363881398,1.608974358974359,1.4257028112449803,30.17,1015.23,35.115,1.2970680490346491
61,26.11433202290391,1.1694915254237288,1.9074889867841411,1.562091503267974,1.6738544474393529,1.6057692307692308,1.3052208835341368,30.17,1015.24,35.104,1.2970680490346491
62,26.209147191672173,1.11864406779661,1.920177383592018,1.525054466230937,1.6603773584905661,1.5993589743589742,1.2329317269076305,30.17,1015.23,35.074,1.293994936512552
63,26.228125169152122,1.1355932203389831,1.9053905390539054,1.4923747276688453,1.641509433962264,1.596153846153846,1.1967871485943777,30.18,1015.23,35.048,1.279653743298036
64,26.228125169152122,1.11864406779661,1.9116997792494481,1.4662309368191722,1.6172506738544474,1.5865384615384617,1.1646586345381527,30.18,1015.22,35.025,1.280678114320844
65,26.133285237884536,1.11864406779661,1.8991228070175439,1.4379084967320261,1.5983827493261455,1.5769230769230769,1.1164658634538154,30.18,1015.22,35.019,1.2724831457984433
66,26.190174252973975,1.11864406779661,1.878524945770065,1.4248366013071896,1.587601078167116,1.5705128205128205,1.0883534136546187,30.2,1015.23,35.011,1.2315082915314572
67,26.190174252973975,1.1610169491525422,1.8887677208287894,1.4008714596949894,1.568733153638814,1.5576923076923077,1.0562248995983938,30.2,1015.23,34.954,1.227410805036385
68,26.17120630986119,1.1355932203389831,1.8663793103448276,1.3747276688453158,1.544474393530997,1.544871794871795,1.0200803212851406,30.2,1015.23,34.915,1.2438007498511758
69,26.0764400200718,1.11864406779661,1.8504273504273503,1.355119825708061,1.5256064690026954,1.528846153846154,1.028112449799197,30.2,1015.23,34.885,1.248922606968416
70,26.247108228666548,1.11864406779661,1.840595111583422,1.3398692810457518,1.5067385444743933,1.516025641025641,1.0361445783132532,30.2,1015.23,34.868,1.2458494927344936
